KM INTERIOR WORK PTE LTD,,,,,,,780,,,,CODED BY SHR,,,,,,,,,,,,,,,,,,,,,
Project Name List Year 2011 - Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Free of Charge,,No KM Worker. Outsourcing from Sub Con,ON GONING,SUPPLY (SALES) MATERIAL / LABOUR ONLY,,,100% BILLED,,,,,,,,,,,,,,,,,,,,
115,11263 C,,,,INTERSPACE PTE LTD,KM CHONG,A & A WORK - FOOD X-CHANGE @ 8A ADMIRALTY ST#03-29/30 ,18.02.11,CALVIN TAN HEE CHYE,VEERIAH,,,18.02.11,18.02.11,,,,,,,MD,,,,,11263,C,1,,,,
116,11263 C,,,,INTERSPACE PTE LTD,DON TAN,A & A WORK - FOOD X-CHANGE @ 8A ADMIRALTY ST#03-29/30 ,05.04.11,Ibrahim / Alek,,,,07.04.11,07.04.11,,,,,,,MD,,,,,11263,C,1,,,,
117,11263 D,,,,INTERSPACE PTE LTD,DON TAN,A & A WORK - JAPAN GREEN HOSPITAL @ PARAGON #LV10,12.03.11,CALVIN TAN HEE CHYE,SENG,,,13.03.11,13.03.11,,,,,,,MD,,,,,11263,D,1,,,,
118,11263 E,,,,INTERSPACE PTE LTD,DON TAN,A & A WORK - NORTHSTAR BUILDING #01-16 @ SERANGOON NORTH AVE 4,21.04.11,Mostak,,,,21.04.11,21.04.11,,,,,,,MD,,,,,11263,E,1,,,,
119,11263 H,,,,INTERSPACE PTE LTD,KM CHONG,A & A WORK - SMBC @ CENTENNIAL TOWER #LV13,23.04.11,CALVIN TAN HEE CHYE,SOO BENG,,,24.04.11,24.04.11,,,,,,,MD,,,,,11263,H,1,,,,
120,11263 H,,,,INTERSPACE PTE LTD,KM CHONG,A & A WORK - SMBC @ CENTENNIAL TOWER #LV13,30.04.11,CALVIN TAN HEE CHYE,SOO BENG,,,30.04.11,30.04.11,,,,,,,MD,,,,,11263,H,1,,,,
121,11264 C,,,,SCA DESIGN PTE LTD,,PAN ASIA @ 2 CHANGI NORTH WAY                             (Marking on 11.01.11),11.01.11,BILLAL,RAJESH,,,25.05.11,25.05.11,,,,,,,MD,,,,,11264,C,1,,,,
122,11265 A,,,,KINGSMEN PROJECTS PTE LTD,CHINA FOREMAN,A & A WORK - ROBINSON @ RAFFLES CITY #LV 1,15.01.11,ZAHIR,,,,15.01.11,15.01.11,,,,,,,Chun,,,,,11265,A,1,,,,
123,11265 B,,,,KINGSMEN PROJECTS PTE LTD,,KALLANG LEISURE,08.01.11,LEE KOCK HOONG,,,,10.01.11,10.01.11,,,,,,,PD,,,,,11265,B,1,,,,
124,11265 C,,,,KINGSMEN PROJECTS PTE LTD,HENRY,313 SOMERSET CORRIDOR  ,17.01.11,ANDREW,,,,17.01.11,17.01.11,,,,,,,PD,,,,,11265,C,1,,,,
125,11265 D,,,,KINGSMEN PROJECTS PTE LTD,FRAN,A & A WORK - CHANEL @ MARINA SAND,25.01.11,Arulanthu,,,,26.01.11,26.01.11,,,,,,,MD,,,,,11265,D,1,,,,
126,11265 D,,,,KINGSMEN PROJECTS PTE LTD,FRAN,A & A WORK - CHANEL @ MARINA SAND,01.03.11,Anand / Khalil,,,,02.03.11,02.03.11,,,,,,,MD,,,,,11265,D,1,,,,
127,11265 E,,,,KINGSMEN PROJECTS PTE LTD,FRAN,A & A WORK - VICTORIA SECRET @ SENTOSA ,27.01.11,Longman,,,,27.01.11,27.01.11,,,,,,,MD,,,,,11265,E,1,,,,
128,11265 F,,,,KINGSMEN PROJECTS PTE LTD,JACKSON,A & A WORK - BOTTEGA @ MARINA SAND,27.01.11,HARUNUR,,,,27.01.11,27.01.11,,,,,,,MD,,,,,11265,F,1,,,,
129,11265 G,,,,KINGSMEN PROJECTS PTE LTD,LINDA ,A & A WORK - FUSION POLIS @ A-STAR #LV13                                                                                                   (day work),27.01.11,Longman,,,,27.01.11,27.01.11,,,,,,,MD,,,,,11265,G,1,,,,
130,11265 H,,,,KINGSMEN PROJECTS PTE LTD,CHENG,A & A WORK - TOMMY HILFIGER @ GRAND PARK HOTEL                                                                            (night work),27.01.11,ZAHIR,ZOHERUL,,,27.01.11,27.01.11,,,,,,,MD,,,,,11265,H,1,,,,
131,11265 I,,,,KINGSMEN PROJECTS PTE LTD,ANGUS,A & A WORK - AUSSINO @ GRANDPARK HOTEL                                                                                               (night work),17.02.11,Haydar,,,,17.02.11,17.02.11,,,,,,,Chun,,,,,11265,I,1,,,,
132,11265 J,,,,KINGSMEN PROJECTS PTE LTD,FRAN,A & A WORK - VIP @ SENTOSA                                                                                                                                (night work),18.02.11,Longman,,,,18.02.11,18.02.11,,,,,,,Chun,,,,,11265,J,1,,,,
133,11265 K,,,,KINGSMEN PROJECTS PTE LTD,MR TIN CHIN CHEN,A & A WORK - GIVENCHY HAUTE COUTURE @ PARAGON                                                                             (night work),21.02.11,Manna / Khalil,,,,21.02.11,21.02.11,,,,,,,MD,,,,,11265,K,1,,,,
134,11265 L,,,,KINGSMEN PROJECTS PTE LTD,HENRY,A & A WORK - SOUP SPOON @ VIVO CITY                                                                                                            (day work),27.02.11,ANDREW,AMBU,,,27.02.11,27.02.11,,,,,,,PD,,,,,11265,L,1,,,,
135,11265 M,,,,KINGSMEN PROJECTS PTE LTD,LYNDIA (92479221),A & A WORK - SINGAPORE TOURISM BOARD @ ORCHARD                                                                           (night work),02.03.11,Thambi / Manna,,,,02.03.11,02.03.11,,,,,,,MD,,,,,11265,M,1,,,,
136,11265 N,,,,KINGSMEN PROJECTS PTE LTD,DESMEND,A & A WORK - GIFT SHOP @ SENTOSA                                                                                                                  (day work),16.03.11,WILLIAM,Arulanthu,,,17.03.11,17.03.11,,,,,,,MD,,,,,11265,N,1,,,,
137,11265 O,,,,KINGSMEN PROJECTS PTE LTD,LINDA,A & A WORK - FUSION POLIS @ A-STAR #LV13                                                                                                   (day work),17.03.11,Thambi,,,,17.03.11,17.03.11,,,,,,,MD,,,,,11265,O,1,,,,
138,11265 P,,,,KINGSMEN PROJECTS PTE LTD,EDWIN,A & A WORK - INDIAN MUSLIM HERITAGE CENTRE                                                                                        (day work),23.03.11,LIM TECK SENG,THAMBI,,,24.03.11,24.03.11,,,,,,,MD,,,,,11265,P,1,,,,
139,11265 Q,,,,KINGSMEN PROJECTS PTE LTD,JAMES,A & A WORK - ESPRIT @ 313 SOMERSET                                                                                                               (night work),24.03.11,Thambi / Arulanthu,,,,24.03.11,24.03.11,,,,,,,MD,,,,,11265,Q,1,,,,
140,11265 R,,,,KINGSMEN PROJECTS PTE LTD,JAMES,A & A WORK - ESPRIT @ PLAZA SINGAPORE                                                                                                      (night work),24.03.11,Thambi / Arulanthu,,,,24.03.11,24.03.11,,,,,,,MD,,,,,11265,R,1,,,,
141,11265 S,,,,KINGSMEN PROJECTS PTE LTD,JAMES,A & A WORK - SPRING GROVE @ 53 GRANGE RD #03-03                                                                                   (day work),01.04.11,Thambi,,,,01.04.11,01.04.11,,,,,,,MD,,,,,11265,S,1,,,,
142,11265 T,,,,KINGSMEN PROJECTS PTE LTD,KELVIN,A & A WORK - URA BUILDING                                                                                                                                  (day work),02.04.11,Shahid,,,,02.04.11,02.04.11,,,,,,,MD,,,,,11265,T,1,,,,
143,11265 U,,,,KINGSMEN PROJECTS PTE LTD,WILLIAM,  SAMSONITE HEAD OFFICE @ ORCHARD BUILDING #11-01,06.04.11,YAP CHIN HONG,,,,06.04.11,06.04.11,,,,,,,PD,,,,,11265,U,1,,,,
144,11265 V,,,,KINGSMEN PROJECTS PTE LTD,,  KINGSMEN OFFICE LV6                                                                                                                                             (day work),09.04.11,LIM TECK SENG,SAMSUDDEN,,,09.04.11,09.04.11,,,,,,,MD,,,,,11265,V,1,,,,
145,11265 V,,,,KINGSMEN PROJECTS PTE LTD,,KINGSMEN OFFICE LV3,14.04.11,LIM TECK SENG,AFSAR,,,28.04.11,28.04.11,,,,,,,MD,,,,,11265,V,1,,,,
146,11265 W,,,,KINGSMEN PROJECTS PTE LTD,JAMES,A & A WORK - BROOKS BROTHERS @ GRAND PARK HOTEL,14.04.11,Thambi,,,,14.04.11,14.04.11,,,,,,,MD,,,,,11265,W,1,,,,
147,11265 Z,,,,KINGSMEN PROJECTS PTE LTD,JAMES,A & A WORK - ESPRIT @ VIVO CITY (HOARDING WORK),14.04.11,LIM TECK SENG,RITHOY,,,15.04.11,15.04.11,,,,,,,MD,,,,,11265,Z,1,,,,
148,11266 A,,,,SHIMIZU CORPORATION,,A & A WORK - BARCLAYS @ MARINA BAY FINANCE CENTRE #LV8-10/23-30,01.10.11,SAM WONG,PERIASAMY,,,,25.09.11,,,,,,,PD,,,,,11266,A,1,,,,
149,11266 C,,,,ISG ASIA (S) PTE LTD,,BARCLAYS @ 15A CHANGI BUSINESS CENTRAL 1 #02-01,08.01.11,YAP CHIN HONG,,,,27.02.11,27.02.11,,,,,,,PD,,,,,11266,C,1,,,,
150,11266 C,,,,ISG ASIA (S) PTE LTD,,BARCLAYS @ 15A CHANGI BUSINESS CENTRAL 1 #02-01,05.03.11,YAP CHIN HONG,,,,09.03.11,09.03.11,,,,,,,PD,,,,,11266,C,1,,,,
151,11266 M,,,,SHIMIZU CORPORATION,,BARCLAYS @ MARINA BAY FINANCE CENTRE #LV8-10/23-30,02.03.11,LEONG WOOT KEONG,LEE KOCK HOONG,,,25.09.11,25.09.11,,,,,,,PD,,,,,11266,M,1,,,,
152,11267 S,,,,INTERSPACE PTE LTD,DON TAN,  NTT DATA CENTRE OFFICE @ 53 SERANGOON NORTH AVE 4 .#02-02 (Set up for Temporary Site Office),21.01.11,SUB-CON: LEE,SUB-CON: KAU AMM,,,26.01.11,26.01.11,,,,,,,MD,,,,,11267,S,1,,,,
153,11267 S,,,,INTERSPACE PTE LTD,KM CHONG,SUPPLY WORKER - NTT DATA CENTRE OFFICE @ 53 SERANGOON NORTH AVE 4 .#02-02,08.03.11,LIM TECK SENG,,,,08.03.11,08.03.11,,,,,,,MD,,,,,11267,S,1,,,,
154,11268 L,,,,  TAT SENG GLASS PTE LTD,,  TAT SENG OFFICE @ 9 LOK YANG WAY,21.01.11,SUB-CON: HENG,,,,21.02.11,21.02.11,,,,,,,MD,,,,,11268,L,1,,,,
155,11269 R,,,,  SMP,,  OP @ RAFFLES LINK,20.01.11,YAP CHIN HONG,,,,18.01.11,18.01.11,,,,,,,PD,,,,,11269,R,1,,,,
156,11269 R,,,,  SMP,,  OP @ RAFFLES LINK,18.02.11,YAP CHIN HONG,,,,18.02.11,18.02.11,,,,,,,PD,,,,,11269,R,1,,,,
157,11270 L,,,,KINGSMEN PROJECTS PTE LTD,,  CENDEX BUILDING @ LOWER DELTA RD 10,08.01.11,YAP CHIN HONG,,,,26.01.11,26.01.11,,,,,,,PD,,,,,11270,L,1,,,,
158,11271 C,,,,KINGSMEN PROJECTS PTE LTD,JAMES,  ESPRIT @ CENTREPOINT (hoarding on 04.04.11),04.04.11,Rithoy,,,,04.04.11,04.04.11,,,,,,,MD,,,,,11271,C,1,,,,
159,11271 C,,,,KINGSMEN PROJECTS PTE LTD,JAMES,  ESPRIT @ CENTREPOINT (night work on 12.04.11),12.04.11,Rithoy,,,,12.04.11,12.04.11,,,,,,,MD,,,,,11271,C,1,,,,
160,11271 P,,,,KINGSMEN PROJECTS PTE LTD,JAMES,  ESPRIT @ PARAGON (marking on 20.04.11),20.04.11,WILLIAM,,,,12.05.11,12.05.11,,,,,,,MD,,,,,11271,P,1,,,,
161,11271 T,,,,KINGSMEN PROJECTS PTE LTD,JAMES,  ESPRIT @ TAMPINES 1 (up material on 24.01.11),25.01.11,BILLAL,,,,03.03.11,03.03.11,,,,,,,PD,,,,,11271,T,1,,,,
162,11272 T,,,,ACME ASSOCIATES PTE LTD,,KEPPEL DIGI COM @ NO.25 TAMPINES ST92,01.01.11,LIM TEOW HIN,CHENG HEE KIANG,,,15.07.11,15.07.11,,,,,,,MD,,,,,11272,T,1,,,,
163,11273 L,,,,HAK KIAN ENTERPRISES PTE LTD,,ARMF II (LIANG COURT) PTE LTD @ 1 FIFTH AVENUE #02-04,01.02.11,YAP CHIN HONG,,,,12.08.11,12.08.11,,,,,,,PD,,,,,11273,L,1,,,,
164,11274 M,,,,VAFORD (S) PTE LTD,,A & A WORK - WOLFGANG PUCK CUT RESTAURANT @ MARINA SAND,09.02.11,LEONG WOOT KEONG,,,,01.03.11,01.03.11,,,,,,,PD,,,,,11274,M,1,,,,
165,11275 M,,,,KINGSMEN PROJECTS PTE LTD,,BONIA @ MARINA BAY SAND #B2-113,11.02.11,LEONG WOOT KEONG,,,,10.04.11,10.04.11,,,,,,,PD,,,,,11275,M,1,,,,
166,11276 T,,,,KINGSMEN PROJECTS PTE LTD,,AIA BUILDING @ TAMPINES CENTRAL,22.02.11,YAP CHIN HONG,,,,28.03.11,28.03.11,,,,,,,PD,,,,,11276,T,1,,,,
167,11277 M,,,,KINGSMEN PROJECTS PTE LTD,,NINE WEST @ MARINA BAY SAND #B2-108A,21.02.11,LIM TECK SENG,BILLAL,,,01.04.11,01.04.11,,,,,,,MD,,,,,11277,M,1,,,,
168,11278 K,,,,KINGSMEN PROJECTS PTE LTD,,KINGSMEN OFFICE LV2,25.02.11,YAP CHIN HONG,,,,27.02.11,27.02.11,,,,,,,PD,,,,,11278,K,1,,,,
169,11279 W,,,,KINGSMEN PROJECTS PTE LTD,,TYPO @ WISMA #B1-54/61,11.03.11,YAP CHIN HONG,,,,31.03.11,31.03.11,,,,,,,PD,,,,,11279,W,1,,,,
170,11280 Y,,,,TMS DESIGN (S) PTE LTD,YAP,CHIP LEE JEWELLERY @ YISHUN CENTRAL - BLK 925 #01-245                                                    (up material on 23.02.11),23.02.11,LIM TECK SENG,SUB-CON: HENG,,,,on hold,,,,,,,Chun,,,,,11280,Y,1,,,,
171,11281 C,,,,TMS DESIGN (S) PTE LTD,YAP,PRECIOUS THOTS @ CAUSEWAY POINT #03-31                                            (up material and do support on 12.03.11 night),12.03.11,SHELEM,SUB-CON: HENG,,,30.03.11,30.03.11,,,,,,,Chun,,,,,11281,C,1,,,,
172,11281 J,,,,TMS DESIGN (S) PTE LTD,DEREK YOW,PRECIOUS THOTS @ JURONG POINT #03-02                                                                                (make hoarding on 11.04.11),11.04.11,LIM TECK SENG,RITHOY,,,25.04.11,25.04.11,,,,,,,Chun,,,,,11281,J,1,,,,
173,11281 P,,,,TMS DESIGN (S) PTE LTD,ANDY,PRECIOUS THOTS @ PLAZA SINGAPORA #03-17 ,24.02.11,CALVIN TAN HEE CHYE,SUB-CON: HENG,,,08.03.11,08.03.11,,,,,,,Chun,,,,,11281,P,1,,,,
174,11282 A,,,,MIRAGE DESIGN PTE LTD,ERIC,A & A WORK - GOLDEN MILE COMPLEX #01-05/06                                                                                               (night work),19.04.11,Thambi / Dilip,,,,19.04.11,19.04.11,,,,,,,MD,,,,,11282,A,1,,,,
175,11282 B,,,,MIRAGE DESIGN PTE LTD,ERIC,A & A WORK - 42 BENOI ROAD,24.02.11,CALVIN TAN HEE CHYE,SOO BENG,,,05.03.11,05.03.11,,,,,,,MD,,,,,11282,B,1,,,,
176,11282 C,,,,MIRAGE DESIGN PTE LTD,ERIC,A & A WORK - GOLDEN MILE COMPLEX #13-46,27.04.11,SUB-CON: SENG,,,,27.04.11,27.04.11,,,,,,,MD,,,,,11282,C,1,,,,
177,11283 G,,,,KINGSMEN PROJECTS PTE LTD,MR TIN CHIN CHEN,TOMMY HILFIGER @ GRAND PARK HOTEL ,28.02.11,LEE KOCK HOONG,CHONG TEIK CHYE,,,15.03.11,15.03.11,,,,,,,MD,,,,,11283,G,1,,,,
178,11284 C,,,,KINGSMEN PROJECTS PTE LTD,,COTTON ON @ CLEMENTI MALL #03-08,28.02.11,ANDREW,ISLAM,,,09.03.11,09.03.11,,,,,,,MD,,,,,11284,C,1,,,,
179,11285 B,,,,TMS DESIGN (S) PTE LTD,ANDY YEO,ALL HAVAIANAS @ BUGIS JUNCTION #02-20                                            (site view on 01.02.11),02.03.11,CALVIN TAN HEE CHYE,YONG MENG,,,10.03.11,10.03.11,,,,,,,Chun,,,,,11285,B,1,,,,
180,11285 I,,,,TMS DESIGN (S) PTE LTD,DEREK YOW,ALL HAVAIANAS @ ION ORCHARD STORE ROOM                                  (site view on 01.02.11),03.03.11,LIM TECK SENG,,,,03.03.11,03.03.11,,,,,,,Chun,,,,,11285,I,1,,,,
181,11286 C,,,,KINGSMEN PROJECTS PTE LTD,,UNIQLO @ CAUSEWAYPOINT #02-21 (up material on 02.03.11),02.03.11,SUB-CON: HEE,,,,02.04.11,02.04.11,,,,,,,PD,,,,,11286,C,1,,,,
182,11286 C,,,,KINGSMEN PROJECTS PTE LTD,,UNIQLO @ CAUSEWAYPOINT #02-21 (touch up work),27.04.11,NGUAN (PD),,,,27.04.11,27.04.11,,,,,,,PD,,,,,11286,C,1,,,,
183,11286 V,,,,KINGSMEN PROJECTS PTE LTD,,UNIQLO @ VIVO CITY #01-32 (open hoarding on 28.04.11),28.04.11,Shajahan,,,,28.04.11,28.04.11,,,,,,,PD,,,,,11286,V,1,,,,
184,11286 V,,,,KINGSMEN PROJECTS PTE LTD,,UNIQLO @ VIVO CITY #01-32 (up material on 09.03.11),09.03.11,SUB-CON: CHUN,SUB-CON: PIN,,,10.04.11,10.04.11,,,,,,,PD,,,,,11286,V,1,,,,
185,11286 V,,,,KINGSMEN PROJECTS PTE LTD,,UNIQLO @ VIVO CITY #01-32(open hoarding on 28.04.11),28.04.11,Shajahan,,,,28.04.11,28.04.11,,,,,,,PD,,,,,11286,V,1,,,,
186,11287 T,,,,SHIMIZU CORPORATION,,D&G OFFICE @ TUAS WEST,03.03.11,YAP CHIN HONG,LIEW CHEE WEI,,,28.03.11,28.03.11,,,,,,,PD,,,,,11287,T,1,,,,
187,11288 S,,,,TMS DESIGN (S) PTE LTD,ANDY YEO,SINGAPORE GENERAL HOSPITAL,04.03.11,CALVIN TAN HEE CHYE,ARUMUGAM,,,08.03.11,08.03.11,,,,,,,Chun,,,,,11288,S,1,,,,
188,11289 B,,,,TMS DESIGN (S) PTE LTD,ANDY YEO,ACACIA LODGE DORMITORY ESTATE @ 540 BUKIT BATOK STREET 23 (work by sub-con),04.03.11,CALVIN TAN HEE CHYE,SOO BENG,,,11.04.11,11.04.11,,,,,,,Chun,,,,,11289,B,1,,,,
189,11290 E,,,,CERAMIQUE STUDIO,,  ESPLANADE MRT ,12.03.11,LIM TECK SENG,,,,03.04.11,03.04.11,,,,,,,MD,,,,,11290,E,1,,,,
190,11291 C,,,,SCA DESIGN PTE LTD,,  AMAZON WEB SERVICES @ CAPITAL SQUARE #LV10,12.03.11,CALVIN TAN HEE CHYE,AFSAR,,,04.05.11,04.05.11,,,,,,,MD,,,,,11291,C,1,,,,
191,11292 C,,,,YEW LEE DECORATIONS  PTE LTD,,  OOTOYA @ CLEMENTI MALL,11.03.11,LIM TECK SENG,SELEM,,,04.04.11,04.04.11,,,,,,,MD,,,,,11292,C,1,,,,
192,11293 V,,,,TMS DESIGN (S) PTE LTD,ANDY YEO,  TM LEWIN @ VIVO CITY #01-190                                               (built up hoarding on 13.03.11),13.03.11,CALVIN TAN HEE CHYE,YONG MENG,,,31.03.11,31.03.11,,,,,,,Chun,,,,,11293,V,1,,,,
193,11294 A,,,,KINGSMEN PROJECTS PTE LTD,TAN,  TIFFANY&CO @ AIRPORT TERMINAL 2,14.03.11,HIEW CHOONG SENG,,,,22.03.11,22.03.11,,,,,,,MD,,,,,11294,A,1,,,,
194,11294 A,,,,KINGSMEN PROJECTS PTE LTD,CHENG,  TIFFANY&CO @ AIRPORT TERMINAL 2                                                              (night work),05.04.11,Longman,,,,05.04.11,05.04.11,,,,,,,MD,,,,,11294,A,1,,,,
195,11295 J,,,,KINGSMEN PROJECTS PTE LTD,SEBRINA,JOHN LITTLE @ JURONG POINT #LV 1,15.03.11,AFSAR,,,,23.03.11,23.03.11,,,,,,,MD,,,,,11295,J,1,,,,
196,11300 N,,,,TMS DESIGN (S) PTE LTD,DEREK YOW,  CHATIME @ NOVENA SQUARE #01-07                                          (open hoarding on 06.04.11),17.03.11,LIM TECK SENG,RITHOY,,,06.04.11,06.04.11,,,,,,,Chun,,,,,11300,N,1,,,,
197,11301 T,,,,KINGSMEN PROJECTS PTE LTD,,  TAKA (NEW),14.03.11,HIEW CHOONG SENG,ARUMUGAM,,,22.03.11,22.03.11,,,,,,,MD,,,,,11301,T,1,,,,
198,11302 L,,,,KIM LENG,,TOLL OFFSHORE BUILDING @ LOYANG CRESCENT,17.03.11,LIM TECK SENG,SELEM,,,18.03.11,18.03.11,,,,,,,MD,,,,,11302,L,1,,,,
199,11302 O,,,,KIM LENG,,ODEAN TOWER #20-03/05,29.03.11,Lim ,,,,30.03.11,30.03.11,,,,,,,MD,,,,,11302,O,1,,,,
200,11303 P,,,,TMS DESIGN (S) PTE LTD,DEREK YOW,  GUISEPPE ZANOTTI @ PALAIS RENAISSANCE #01-09              (built up hoarding on 20.03.11),20.03.11,LIM TECK SENG,RAHMAN,,,20.03.11,20.03.11,,,,,,,Chun,,,,,11303,P,1,,,,
201,11304 M,,,,KINGSMEN PROJECTS PTE LTD,FREDDY,  SILVIAN IMBERG @ MARINA BAY SAND                                         (make support on 22.03.11),22.03.11,SELEM,LAU YONG MENG,,,15.04.11,15.04.11,,,,,,,MD,,,,,11304,M,1,,,,
202,11305 A,,,,SCA DESIGN PTE LTD,,  HITACHI DATA CENTRE @ ALPS,01.04.11,Chaitan,,,,13.05.11,09.07.11,,,,,,,MD,,,,,11305,A,1,,,,
203,11305 A,,,,SCA DESIGN PTE LTD,,  BLK 167B #06-16 SIMEI LANE PARC LUMIERE,05.04.11,CHONG TEIK CHYE,SUB-CON: SENG,,,09.04.11,09.04.11,,,,,,,MD,,,,,11305,A,1,,,,
204,11306 C,,,,KINGSMEN PROJECTS PTE LTD,KELVIN,  CENTRAL MALL #02-01,28.03.11,YAP CHIN HONG,,,,18.04.11,18.04.11,,,,,,,PD,,,,,11306,C,1,,,,
205,11307 A,,,,KINGSMEN PROJECTS PTE LTD,CHENG,  NUANCE WATSON @ AIRPORT TERMINAL 1                                       (start work on 23.03.11),23.03.11,LIM PEE JET,LAU YONG MENG,,,30.03.11,30.03.11,,,,,,,MD,,,,,11307,A,1,,,,
206,11307 A,,,,KINGSMEN PROJECTS PTE LTD,CHENG,  NUANCE WATSON @ AIRPORT TERMINAL 1                                                                                    ,07.04.11,LIM PEE JET,SOO LYE,,,07.04.11,07.04.11,,,,,,,MD,,,,,11307,A,1,,,,
207,11308 P,,,,SCA DESIGN PTE LTD,,  NOVARTIS @ PSA BUILDING #LV 11,28.03.11,Mazil / Rithoy,,,,03.05.11,03.05.11,,,,,,,MD,,,,,11308,P,1,,,,
208,11309 O,,,,  TAT SENG GLASS PTE LTD,,A & A WORK - OCEAN TOWER ,30.03.11,LIM TECK SENG,RITHOY,,,30.03.11,30.03.11,,,,,,,MD,,,,,11309,O,1,,,,
209,11309 P,,,,  TAT SENG GLASS PTE LTD,,A & A WORK - ASIA SQUARE,12.08.11,Lim ,,,,18.08.11,18.08.11,,,,,,,MD,,,,,11309,P,1,,,,
210,11309 Q,,,,  TAT SENG GLASS PTE LTD,,A & A WORK-TAT SENG BOSS HOUSE @ 14/16 PURGHLEY DRIVE,24.11.11,LIM TECK SENG,RITHOY,,,01.02.12,01.02.12,,,,,,,MD,,,,,11309,Q,1,,,,
211,11309 R,,,,  TAT SENG GLASS PTE LTD,,A & A WORK - HARBOUR FRONT BAY,29.11.11,LIM TECK SENG,RASA,,,15.01.11,15.01.11,,,,,,,MD,,,,,11309,R,1,,,,
212,11310 G,,,,KINGSMEN PROJECTS PTE LTD,DYLON,ABERCROMBIE  KNIGHTBRIDGE @ GRAND PARK HOTEL,20.04.11,WILLIAM,Jashim,,31.12.11,15.11.11,15.11.11,,,,,,,MD,,,,,11310,G,1,,,,
213,11311 D,,,,KINGSMEN PROJECTS PTE LTD,JAMES,  DICKSON OFFICE @ 11 CHANG CHARN ROAD #03-01                                                                     ,04.04.11,LIM TECK SENG,RITHOY,,,25.05.11,25.05.11,,,,,,,MD,,,,,11311,D,1,,,,
214,11312 B,,,,CANATEC PTE LTD,,  STA 249 JALAN BOON LAY,06.04.11,LIM TECK SENG,RITHOY,,,06.04.11,06.04.11,,,,,,,MD,,,,,11312,B,1,,,,
215,11313 S,,,,KINGSMEN PROJECTS PTE LTD,,  FJ BENJAMIN @ SCIENCE PARK 2 #04-01,08.04.11,YAP CHIN HONG,,,,08.05.11,08.05.11,09.06.12,09.06.12,Yap,09.06.12,09.06.12,,PD,,,,,11313,S,1,1,,,
216,11314 M,,,,YEW LEE DECORATIONS  PTE LTD,,  TON KAT SU MAISON  @ MANDARIN GALLERY #03-35/36                 (start work on 07.04.11),07.04.11,LIM TECK SENG,RITHOY,,,08.04.11,08.04.11,,,,,,,MD,,,,,11314,M,1,,,,
217,11315 M,,,,KINGSMEN PROJECTS PTE LTD,,ROBINSON @ MARINA BAY SAND                                                            (start work on 08.04.11),08.04.11,HIEW CHOONG SENG,,,,25.06.11,25.06.11,,,,,,,MD,,,,,11315,M,1,,,,
218,11316 T,,,,KINGSMEN PROJECTS PTE LTD,LOUIS,SCHMIDT SGP 1 @ TAKASHIMAYA #05-06/07/33        (start work on 10.04.11),10.04.11,ANDREW,,,,12.05.11,12.05.11,,,,,,,PD,,,,,11316,T,1,,,,
219,11317 P,,,,KINGSMEN PROJECTS PTE LTD,FRAN,MARKS & SPENCER @ PARKWAY PARADE                                                                                        (start work on 10.04.11),10.04.11,AFSAR,,,,10.04.11,10.04.11,,,,,,,MD,,,,,11317,P,1,,,,
220,11317 P,,,,KINGSMEN PROJECTS PTE LTD,FRAN,MARKS & SPENCER @ PARKWAY PARADE                                                                                        (start work on 21.05.11),23.05.11,WILLIAM,Arulanthu,,,15.08.11,15.08.11,,,,,,,MD,,,,,11317,P,1,,,,
221,11317 P,,,,KINGSMEN PROJECTS PTE LTD,FRAN,MARKS & SPENCER @ PARKWAY PARADE                (start work on 10.04.11),10.04.11,AFSAR,,,,10.04.11,10.04.11,,,,,,,MD,,,,,11317,P,1,,,,
222,11317 P,,,,KINGSMEN PROJECTS PTE LTD,FRAN,MARKS & SPENCER @ PARKWAY PARADE                (start work on 21.05.11),07.07.11,WILLIAM,Jashim,,,15.08.11,15.08.11,,,,,,,MD,,,,,11317,P,1,,,,
223,11318 O,,,,ISG ASIA (S) PTE LTD,,MURPHY OIL @ OCEAN FINANCE CENTRE  #LV26 (14.04.11 Site Marking),23.04.11,ANDREW,Sub con:Ah Soon,,,15.06.11,15.06.11,,,,,,,PD,,,,,11318,O,1,1,,,
224,11319 R,,,,TMS DESIGN (S) PTE LTD,YAP WEE LIP,CUFFZ @ RAFFLES CITY #02-38,17.04.11,JASHIM,SUB-CON: SENG,,,07.05.11,07.05.11,,,,,,,Chun,,,,,11319,R,1,,,,
225,11320 B,,,,  SOLETANCHE-BACHY,ANDREW REEVES,TAKA JEWELLERY @ BUGIS JUNCTION                            (dismantle work),18.04.11,YAP CHIN HONG,,,,18.04.11,18.04.11,,,,,,,PD,,,,,11320,B,1,,,,
226,11321 A,,,,KINGSMEN PROJECTS PTE LTD,CHENG,TAKA JEWELLERY @ BUGIS JUNCTION                            (dismantle work),19.04.11,SHAHID,LAU YONG MENG,,,14.05.11,14.05.11,,,,,,,MD,,,,,11321,A,1,,,,
